Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Mode,Month,Year,Day,Profit Margin
ORD103028,2023-01-23,2023-01-24,CUST0055,Anaya Kumar,Consumer,Mumbai,Maharashtra,West,Technology,Laptop,Business Laptop,7543.09,8,0.15,339.44,UPI,January,2023,Monday,4.500012594308168
ORD103029,2024-01-19,2024-01-20,CUST0403,Sneha Mehta,Consumer,Kolkata,West Bengal,East,Technology,Accessories,Keyboard,1467.85,9,0.0,176.14,UPI,January,2024,Friday,11.999863746295603
ORD103030,2023-01-10,2023-01-13,CUST0360,Diya Shah,Corporate,Jaipur,Rajasthan,North,Furniture,Chair,Office Chair,800.14,9,0.15,36.01,Cash,January,2023,Tuesday,4.500462419076661
ORD103031,2023-01-26,2023-02-01,CUST0025,Ishita Singh,Consumer,Hyderabad,Telangana,South,Furniture,Table,Study Table,2335.06,7,0.2,46.7,Debit Card,January,2023,Thursday,1.999948609457573
ORD103032,2024-01-02,2024-01-04,CUST0354,Yash Mehta,Consumer,Delhi,Delhi,North,Technology,Phone,Smartphone,3980.76,9,0.15,179.13,Debit Card,January,2024,Tuesday,4.499894492508968
ORD103033,2023-09-14,2023-09-20,CUST0050,Aarav Shah,Home Office,Ahmedabad,Gujarat,West,Office Supplies,Pen,Gel Pen Box,9558.67,3,0.05,908.07,Net Banking,September,2023,Thursday,9.499961814771302
ORD103034,2023-07-01,2023-07-02,CUST0272,Neha Verma,Corporate,Kolkata,West Bengal,East,Furniture,Chair,Office Chair,6383.22,1,0.3,-191.5,Cash,July,2023,Saturday,-3.0000532646532627
ORD103035,2024-09-04,2024-09-10,CUST0425,Meera Verma,Home Office,Bhubaneswar,Odisha,East,Office Supplies,Paper,A4 Paper Pack,972.1,3,0.0,116.65,Credit Card,September,2024,Wednesday,11.999794259849809
ORD103036,2024-10-03,2024-10-05,CUST0071,Nisha Gupta,Corporate,Kolkata,West Bengal,East,Furniture,Table,Study Table,3368.67,1,0.05,320.02,Cash,October,2024,Thursday,9.499891648632843
ORD103037,2023-10-08,2023-10-09,CUST0096,Meera Desai,Consumer,Bengaluru,Karnataka,South,Office Supplies,Pen,Gel Pen Box,4003.17,7,0.15,180.14,Debit Card,October,2023,Sunday,4.499933802461549
ORD103038,2023-05-24,2023-05-26,CUST0076,Aarav Verma,Corporate,Bengaluru,Karnataka,South,Office Supplies,Storage,Plastic Storage Box,5710.75,5,0.15,256.98,Net Banking,May,2023,Wednesday,4.499934334369391
ORD103039,2023-11-07,2023-11-11,CUST0077,Kabir Verma,Consumer,Pune,Maharashtra,West,Furniture,Bookcase,Wooden Bookcase,6029.19,1,0.05,572.77,UPI,November,2023,Tuesday,9.499949412773525
ORD103040,2024-09-17,2024-09-18,CUST0417,Meera Mehta,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Binder,Ring Binder,2728.69,2,0.15,122.79,UPI,September,2024,Tuesday,4.499961519996775
ORD103041,2024-01-07,2024-01-11,CUST0150,Nisha Desai,Home Office,Ahmedabad,Gujarat,West,Furniture,Bookcase,Wooden Bookcase,9213.96,9,0.3,-276.42,Debit Card,January,2024,Sunday,-3.0000130237161877
ORD103042,2023-05-28,2023-05-30,CUST0054,Kabir Patel,Consumer,Delhi,Delhi,North,Technology,Laptop,Business Laptop,3854.02,10,0.15,173.43,Net Banking,May,2023,Sunday,4.499976647760001
ORD103043,2023-11-19,2023-11-20,CUST0253,Rohan Nair,Consumer,Guwahati,Assam,East,Furniture,Bookcase,Wooden Bookcase,8524.94,7,0.15,383.62,UPI,November,2023,Sunday,4.499973020337973
ORD103044,2023-02-26,2023-03-01,CUST0329,Vivaan Shah,Corporate,Bengaluru,Karnataka,South,Office Supplies,Pen,Gel Pen Box,2652.97,3,0.0,318.36,Net Banking,February,2023,Sunday,12.000135696973583
ORD103045,2023-08-31,2023-09-05,CUST0496,Priya Verma,Home Office,Chennai,Tamil Nadu,South,Furniture,Table,Study Table,2457.26,4,0.2,49.15,UPI,August,2023,Thursday,2.000195339524511
ORD103046,2024-10-09,2024-10-11,CUST0083,Priya Gupta,Home Office,Ahmedabad,Gujarat,West,Office Supplies,Binder,Ring Binder,8433.96,4,0.05,801.23,Net Banking,October,2024,Wednesday,9.500045055940507
ORD103047,2024-01-11,2024-01-14,CUST0154,Rahul Gupta,Corporate,Bhubaneswar,Odisha,East,Office Supplies,Storage,Plastic Storage Box,422.42,9,0.05,40.13,Cash,January,2024,Thursday,9.500023673121538
ORD103048,2024-09-17,2024-09-18,CUST0074,Diya Kumar,Home Office,Mumbai,Maharashtra,West,Office Supplies,Pen,Gel Pen Box,277.97,6,0.05,26.41,Debit Card,September,2024,Tuesday,9.501025290498974
ORD103049,2023-03-07,2023-03-11,CUST0220,Anaya Mehta,Home Office,Ahmedabad,Gujarat,West,Office Supplies,Binder,Ring Binder,630.74,6,0.2,12.61,Credit Card,March,2023,Tuesday,1.999238989123886
ORD103050,2023-05-03,2023-05-05,CUST0101,Arjun Patel,Home Office,Ahmedabad,Gujarat,West,Furniture,Table,Study Table,4756.26,6,0.3,-142.69,Credit Card,May,2023,Wednesday,-3.0000462548304756
ORD103051,2023-02-28,2023-03-05,CUST0200,Kabir Shah,Corporate,Lucknow,Uttar Pradesh,North,Furniture,Bookcase,Wooden Bookcase,3616.98,5,0.2,72.34,Credit Card,February,2023,Tuesday,2.0000110589497315
ORD103052,2024-05-28,2024-05-31,CUST0419,Priya Shah,Consumer,Ahmedabad,Gujarat,West,Furniture,Bookcase,Wooden Bookcase,1493.24,6,0.15,67.2,UPI,May,2024,Tuesday,4.500281267579224
ORD103053,2023-05-27,2023-05-31,CUST0017,Aarav Kumar,Home Office,Delhi,Delhi,North,Furniture,Table,Study Table,7349.9,2,0.15,330.75,Debit Card,May,2023,Saturday,4.500061225322794
ORD103054,2024-02-09,2024-02-15,CUST0005,Aarav Shah,Corporate,Mumbai,Maharashtra,West,Office Supplies,Paper,A4 Paper Pack,1656.49,3,0.05,157.37,Cash,February,2024,Friday,9.500208271707043
ORD103055,2024-06-08,2024-06-10,CUST0382,Nisha Gupta,Home Office,Hyderabad,Telangana,South,Office Supplies,Paper,A4 Paper Pack,9742.74,1,0.3,-292.28,Debit Card,June,2024,Saturday,-2.9999774190833377
ORD103056,2024-12-03,2024-12-04,CUST0101,Karan Singh,Home Office,Ahmedabad,Gujarat,West,Furniture,Bookcase,Wooden Bookcase,2314.74,3,0.2,46.29,Net Banking,December,2024,Tuesday,1.9997926332979084
ORD103057,2024-07-16,2024-07-21,CUST0271,Aarav Singh,Corporate,Guwahati,Assam,East,Furniture,Table,Study Table,2698.49,2,0.2,53.97,Cash,July,2024,Tuesday,2.000007411552387
ORD103058,2023-05-05,2023-05-10,CUST0386,Aarav Shah,Corporate,Bengaluru,Karnataka,South,Technology,Phone,Smartphone,9610.61,3,0.15,432.48,Net Banking,May,2023,Friday,4.500026533175314
ORD103059,2023-09-06,2023-09-07,CUST0431,Rahul Verma,Corporate,Bhubaneswar,Odisha,East,Furniture,Bookcase,Wooden Bookcase,8991.67,9,0.15,404.63,Cash,September,2023,Wednesday,4.500053938812256
ORD103060,2023-04-27,2023-05-02,CUST0248,Priya Joshi,Home Office,Chennai,Tamil Nadu,South,Technology,Laptop,Business Laptop,952.05,9,0.3,-28.56,Credit Card,April,2023,Thursday,-2.9998424452497243
ORD103061,2024-01-26,2024-01-29,CUST0012,Rahul Nair,Home Office,Bhubaneswar,Odisha,East,Furniture,Bookcase,Wooden Bookcase,9529.89,8,0.0,1143.59,UPI,January,2024,Friday,12.000033578561768
ORD103062,2024-08-10,2024-08-11,CUST0105,Rahul Mehta,Consumer,Lucknow,Uttar Pradesh,North,Technology,Laptop,Business Laptop,242.1,1,0.1,16.95,Credit Card,August,2024,Saturday,7.001239157372987
ORD103063,2024-02-01,2024-02-03,CUST0089,Karan Mehta,Corporate,Delhi,Delhi,North,Office Supplies,Binder,Ring Binder,4990.35,9,0.0,598.84,Credit Card,February,2024,Thursday,11.999959922650715
ORD103064,2024-10-19,2024-10-24,CUST0118,Kabir Shah,Consumer,Delhi,Delhi,North,Furniture,Bookcase,Wooden Bookcase,5497.92,5,0.2,109.96,Net Banking,October,2024,Saturday,2.000029101914906
ORD103065,2024-06-08,2024-06-12,CUST0427,Vivaan Joshi,Home Office,Pune,Maharashtra,West,Furniture,Table,Study Table,7524.17,2,0.0,902.9,Debit Card,June,2024,Saturday,11.999994683799011
ORD103066,2024-07-18,2024-07-23,CUST0027,Kabir Shah,Corporate,Jaipur,Rajasthan,North,Technology,Accessories,Wireless Mouse,8571.08,5,0.15,385.7,Credit Card,July,2024,Thursday,4.500016333997583
ORD103067,2024-01-29,2024-01-31,CUST0235,Karan Gupta,Corporate,Bhubaneswar,Odisha,East,Technology,Laptop,Business Laptop,5539.78,6,0.3,-166.19,Credit Card,January,2024,Monday,-2.999938625721599
ORD103068,2024-10-25,2024-10-26,CUST0163,Kabir Patel,Home Office,Bhubaneswar,Odisha,East,Technology,Laptop,Business Laptop,5495.35,2,0.1,384.67,Cash,October,2024,Friday,6.999918112586095
ORD103069,2024-12-28,2024-12-30,CUST0020,Karan Gupta,Corporate,Mumbai,Maharashtra,West,Office Supplies,Paper,A4 Paper Pack,3958.05,7,0.3,-118.74,Credit Card,December,2024,Saturday,-2.999962102550498
ORD103070,2023-02-05,2023-02-11,CUST0037,Anaya Nair,Consumer,Ahmedabad,Gujarat,West,Office Supplies,Paper,A4 Paper Pack,8460.46,1,0.15,380.72,Cash,February,2023,Sunday,4.499991726218197
ORD103071,2024-03-19,2024-03-25,CUST0050,Ishita Mehta,Corporate,Lucknow,Uttar Pradesh,North,Furniture,Table,Study Table,1093.19,9,0.3,-32.8,Cash,March,2024,Tuesday,-3.000393344249398
ORD103072,2024-05-22,2024-05-25,CUST0064,Vivaan Kumar,Corporate,Guwahati,Assam,East,Office Supplies,Paper,A4 Paper Pack,211.61,6,0.1,14.81,Net Banking,May,2024,Wednesday,6.998724067860687
ORD103073,2023-06-03,2023-06-07,CUST0396,Neha Mehta,Consumer,Lucknow,Uttar Pradesh,North,Furniture,Bookcase,Wooden Bookcase,2153.71,6,0.15,96.92,Credit Card,June,2023,Saturday,4.500141616095017
ORD103074,2023-04-20,2023-04-22,CUST0077,Vivaan Gupta,Home Office,Lucknow,Uttar Pradesh,North,Office Supplies,Pen,Gel Pen Box,8365.0,8,0.15,376.43,Cash,April,2023,Thursday,4.50005977286312
ORD103075,2024-07-08,2024-07-14,CUST0190,Meera Joshi,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Binder,Ring Binder,5000.29,8,0.3,-150.01,Credit Card,July,2024,Monday,-3.000025998492087
ORD103076,2023-11-12,2023-11-17,CUST0208,Aarav Patel,Corporate,Bhubaneswar,Odisha,East,Technology,Phone,Smartphone,7238.4,2,0.0,868.61,UPI,November,2023,Sunday,12.000027630415563
ORD103077,2024-10-01,2024-10-07,CUST0375,Karan Patel,Corporate,Kolkata,West Bengal,East,Technology,Accessories,Wireless Mouse,6236.22,2,0.1,436.54,UPI,October,2024,Tuesday,7.0000737626318505
ORD103078,2024-06-12,2024-06-17,CUST0013,Vivaan Joshi,Home Office,Chennai,Tamil Nadu,South,Technology,Laptop,Business Laptop,2797.65,10,0.05,265.78,Debit Card,June,2024,Wednesday,9.500116168927491
ORD103079,2024-05-10,2024-05-16,CUST0300,Arjun Shah,Home Office,Mumbai,Maharashtra,West,Furniture,Bookcase,Wooden Bookcase,3387.76,1,0.1,237.14,Cash,May,2024,Friday,6.999905542305239
ORD103080,2024-05-26,2024-06-01,CUST0274,Aarav Shah,Consumer,Ahmedabad,Gujarat,West,Office Supplies,Paper,A4 Paper Pack,8820.07,2,0.15,396.9,Cash,May,2024,Sunday,4.499964285997731
ORD103081,2024-04-24,2024-04-29,CUST0271,Priya Mehta,Consumer,Hyderabad,Telangana,South,Office Supplies,Binder,Ring Binder,9269.89,1,0.15,417.15,Cash,April,2024,Wednesday,4.500053398691894
ORD103082,2023-05-17,2023-05-19,CUST0161,Diya Desai,Consumer,Bhubaneswar,Odisha,East,Furniture,Table,Study Table,320.05,2,0.3,-9.6,Debit Card,May,2023,Wednesday,-2.999531323230745
ORD103083,2023-01-16,2023-01-17,CUST0366,Arjun Verma,Corporate,Jaipur,Rajasthan,North,Office Supplies,Paper,A4 Paper Pack,1618.15,9,0.0,194.18,Cash,January,2023,Monday,12.000123597935914
ORD103084,2024-10-21,2024-10-26,CUST0132,Neha Kumar,Consumer,Bhubaneswar,Odisha,East,Technology,Accessories,Wireless Mouse,671.36,1,0.15,30.21,Net Banking,October,2024,Monday,4.499821258341277
ORD103085,2024-09-27,2024-10-01,CUST0265,Vivaan Mehta,Consumer,Jaipur,Rajasthan,North,Furniture,Bookcase,Wooden Bookcase,3287.1,1,0.15,147.92,Credit Card,September,2024,Friday,4.50001521097624
ORD103086,2024-09-22,2024-09-26,CUST0061,Anaya Shah,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Storage,Plastic Storage Box,9661.7,9,0.0,1159.4,UPI,September,2024,Sunday,11.99995859941832
ORD103087,2024-03-22,2024-03-26,CUST0320,Ishita Kumar,Home Office,Bengaluru,Karnataka,South,Furniture,Bookcase,Wooden Bookcase,5894.88,3,0.2,117.9,UPI,March,2024,Friday,2.000040713296963
ORD103088,2023-10-26,2023-10-28,CUST0180,Yash Singh,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Binder,Ring Binder,188.37,2,0.3,-5.65,Credit Card,October,2023,Thursday,-2.999416042894304
ORD103089,2024-05-03,2024-05-07,CUST0276,Anaya Desai,Home Office,Ahmedabad,Gujarat,West,Technology,Laptop,Business Laptop,1903.84,5,0.3,-57.12,Cash,May,2024,Friday,-3.000252122027061
ORD103090,2024-06-25,2024-06-27,CUST0466,Karan Joshi,Home Office,Hyderabad,Telangana,South,Furniture,Bookcase,Wooden Bookcase,8433.7,4,0.2,168.67,Credit Card,June,2024,Tuesday,1.9999525712320803
ORD103091,2023-05-07,2023-05-12,CUST0152,Meera Nair,Consumer,Bengaluru,Karnataka,South,Technology,Laptop,Business Laptop,4626.48,7,0.1,323.85,Net Banking,May,2023,Sunday,6.999922187062303
ORD103092,2024-10-15,2024-10-21,CUST0402,Ishita Patel,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Paper,A4 Paper Pack,2905.33,8,0.0,348.64,Debit Card,October,2024,Tuesday,12.000013767799182
ORD103093,2023-07-05,2023-07-10,CUST0006,Kabir Mehta,Corporate,Delhi,Delhi,North,Office Supplies,Pen,Gel Pen Box,2932.09,10,0.2,58.64,Credit Card,July,2023,Wednesday,1.999938610342793
ORD103094,2023-11-22,2023-11-27,CUST0346,Rahul Singh,Home Office,Ahmedabad,Gujarat,West,Office Supplies,Pen,Gel Pen Box,8733.7,5,0.0,1048.04,UPI,November,2023,Wednesday,11.999954200396164
ORD103095,2023-06-03,2023-06-08,CUST0299,Karan Singh,Consumer,Pune,Maharashtra,West,Office Supplies,Binder,Ring Binder,6319.0,5,0.3,-189.57,Credit Card,June,2023,Saturday,-3.0
ORD103096,2023-11-22,2023-11-27,CUST0095,Karan Kumar,Corporate,Mumbai,Maharashtra,West,Office Supplies,Storage,Plastic Storage Box,7229.59,5,0.05,686.81,Net Banking,November,2023,Wednesday,9.499985476354814
ORD103097,2024-07-11,2024-07-13,CUST0216,Anaya Patel,Corporate,Pune,Maharashtra,West,Technology,Phone,Smartphone,7161.57,8,0.05,680.35,Net Banking,July,2024,Thursday,9.500011868905842
ORD103098,2024-02-16,2024-02-20,CUST0364,Nisha Verma,Corporate,Chennai,Tamil Nadu,South,Office Supplies,Pen,Gel Pen Box,641.12,1,0.2,12.82,UPI,February,2024,Friday,1.9996256551035687
ORD103099,2023-05-11,2023-05-14,CUST0219,Priya Gupta,Home Office,Jaipur,Rajasthan,North,Technology,Phone,Smartphone,6597.04,9,0.15,296.87,UPI,May,2023,Thursday,4.500048506602961
ORD103100,2024-11-24,2024-11-25,CUST0311,Anaya Kumar,Consumer,Hyderabad,Telangana,South,Office Supplies,Pen,Gel Pen Box,2072.89,3,0.0,248.75,UPI,November,2024,Sunday,12.000154373845213
ORD103101,2024-09-06,2024-09-11,CUST0194,Vivaan Kumar,Home Office,Bengaluru,Karnataka,South,Technology,Accessories,Keyboard,9144.29,4,0.15,411.49,Credit Card,September,2024,Friday,4.49996664585222
ORD103102,2023-07-24,2023-07-27,CUST0108,Nisha Nair,Corporate,Mumbai,Maharashtra,West,Office Supplies,Pen,Gel Pen Box,3919.36,9,0.1,274.36,Debit Card,July,2023,Monday,7.000122468974526
ORD103103,2024-07-07,2024-07-08,CUST0311,Priya Mehta,Home Office,Guwahati,Assam,East,Furniture,Chair,Office Chair,3895.46,6,0.0,467.46,Debit Card,July,2024,Sunday,12.000123220364218
ORD103104,2024-09-06,2024-09-07,CUST0277,Arjun Verma,Consumer,Guwahati,Assam,East,Furniture,Table,Study Table,2820.74,5,0.1,197.45,Cash,September,2024,Friday,6.999936186958032
ORD103105,2023-10-27,2023-10-31,CUST0324,Vivaan Patel,Consumer,Pune,Maharashtra,West,Furniture,Chair,Office Chair,4640.99,8,0.3,-139.23,UPI,October,2023,Friday,-3.0000064641380395
ORD103106,2024-06-13,2024-06-17,CUST0283,Karan Kumar,Corporate,Bengaluru,Karnataka,South,Technology,Accessories,Wireless Mouse,9045.29,4,0.15,407.04,Cash,June,2024,Thursday,4.500021558181108
ORD103107,2024-12-19,2024-12-20,CUST0455,Rohan Singh,Corporate,Lucknow,Uttar Pradesh,North,Technology,Accessories,Keyboard,6724.06,9,0.1,470.68,Debit Card,December,2024,Thursday,6.999937537737616
ORD103108,2023-08-11,2023-08-13,CUST0375,Rohan Shah,Corporate,Mumbai,Maharashtra,West,Technology,Accessories,Keyboard,9926.22,3,0.1,694.84,Debit Card,August,2023,Friday,7.000046341910618
ORD103109,2024-11-21,2024-11-26,CUST0013,Priya Desai,Home Office,Jaipur,Rajasthan,North,Office Supplies,Paper,A4 Paper Pack,5626.55,10,0.3,-168.8,Debit Card,November,2024,Thursday,-3.000062205081267
ORD103110,2024-04-06,2024-04-12,CUST0262,Rahul Joshi,Corporate,Chennai,Tamil Nadu,South,Furniture,Chair,Office Chair,6572.36,7,0.1,460.07,Net Banking,April,2024,Saturday,7.0000730331266094
ORD103111,2023-01-19,2023-01-20,CUST0096,Diya Singh,Corporate,Hyderabad,Telangana,South,Technology,Accessories,Keyboard,3395.65,3,0.0,407.48,Credit Card,January,2023,Thursday,12.000058898885339
ORD103112,2024-07-23,2024-07-29,CUST0457,Priya Desai,Home Office,Pune,Maharashtra,West,Technology,Accessories,Keyboard,4558.53,4,0.0,547.02,Net Banking,July,2024,Tuesday,11.999921027173235
ORD103113,2024-04-25,2024-04-30,CUST0097,Diya Patel,Corporate,Lucknow,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,4615.32,9,0.2,92.31,Cash,April,2024,Thursday,2.000078001092015
ORD103114,2023-11-02,2023-11-08,CUST0041,Priya Shah,Consumer,Mumbai,Maharashtra,West,Technology,Laptop,Business Laptop,3319.84,3,0.3,-99.6,Cash,November,2023,Thursday,-3.000144585281218
ORD103115,2024-04-02,2024-04-06,CUST0273,Arjun Nair,Consumer,Chennai,Tamil Nadu,South,Furniture,Bookcase,Wooden Bookcase,7539.35,7,0.2,150.79,Debit Card,April,2024,Tuesday,2.0000397912286867
ORD103116,2023-12-01,2023-12-03,CUST0275,Nisha Patel,Home Office,Chennai,Tamil Nadu,South,Technology,Laptop,Business Laptop,343.06,4,0.05,32.59,Credit Card,December,2023,Friday,9.499795954060515
ORD103117,2024-01-14,2024-01-16,CUST0059,Diya Shah,Corporate,Kolkata,West Bengal,East,Office Supplies,Storage,Plastic Storage Box,4401.66,3,0.0,528.2,Cash,January,2024,Sunday,12.000018174961266
ORD103118,2023-07-17,2023-07-18,CUST0329,Arjun Verma,Consumer,Pune,Maharashtra,West,Office Supplies,Binder,Ring Binder,1873.14,7,0.2,37.46,Debit Card,July,2023,Monday,1.9998505183809006
ORD103119,2023-05-26,2023-05-30,CUST0215,Sneha Nair,Consumer,Hyderabad,Telangana,South,Office Supplies,Binder,Ring Binder,3108.98,5,0.15,139.9,Credit Card,May,2023,Friday,4.499868123950621
ORD103120,2023-05-19,2023-05-21,CUST0060,Rahul Patel,Consumer,Lucknow,Uttar Pradesh,North,Furniture,Table,Study Table,4686.33,7,0.1,328.04,Credit Card,May,2023,Friday,6.999933850155666
ORD103121,2024-07-30,2024-07-31,CUST0146,Vivaan Patel,Home Office,Ahmedabad,Gujarat,West,Technology,Phone,Smartphone,3190.99,5,0.0,382.92,Debit Card,July,2024,Tuesday,12.000037605884069
ORD103122,2024-09-05,2024-09-09,CUST0164,Sneha Kumar,Home Office,Bengaluru,Karnataka,South,Furniture,Chair,Office Chair,5852.21,1,0.05,555.96,Net Banking,September,2024,Thursday,9.50000085437809
ORD103123,2024-01-20,2024-01-22,CUST0413,Arjun Verma,Home Office,Pune,Maharashtra,West,Technology,Phone,Smartphone,7066.86,10,0.3,-212.01,UPI,January,2024,Saturday,-3.0000594323362852
ORD103124,2024-02-07,2024-02-10,CUST0217,Rohan Desai,Corporate,Hyderabad,Telangana,South,Office Supplies,Binder,Ring Binder,960.36,2,0.2,19.21,Debit Card,February,2024,Wednesday,2.000291557332667
ORD103125,2023-02-06,2023-02-12,CUST0157,Ishita Patel,Consumer,Bhubaneswar,Odisha,East,Office Supplies,Binder,Ring Binder,3773.61,5,0.0,452.83,Net Banking,February,2023,Monday,11.999915200563915
ORD103126,2023-08-31,2023-09-06,CUST0192,Neha Nair,Home Office,Delhi,Delhi,North,Office Supplies,Paper,A4 Paper Pack,8964.23,9,0.1,627.5,Net Banking,August,2023,Thursday,7.000043506246493
ORD103127,2023-06-27,2023-06-28,CUST0446,Aarav Patel,Consumer,Bengaluru,Karnataka,South,Furniture,Bookcase,Wooden Bookcase,7817.69,1,0.1,547.24,Cash,June,2023,Tuesday,7.000021745553994
ORD103128,2024-08-13,2024-08-19,CUST0445,Karan Gupta,Corporate,Jaipur,Rajasthan,North,Office Supplies,Binder,Ring Binder,9085.95,4,0.15,408.87,UPI,August,2024,Tuesday,4.500024763508494
ORD103129,2024-05-25,2024-05-26,CUST0248,Karan Mehta,Home Office,Guwahati,Assam,East,Technology,Phone,Smartphone,5507.79,8,0.1,385.55,Net Banking,May,2024,Saturday,7.000085333681931
ORD103130,2023-03-23,2023-03-26,CUST0061,Aarav Mehta,Home Office,Kolkata,West Bengal,East,Office Supplies,Storage,Plastic Storage Box,7546.45,2,0.1,528.25,Cash,March,2023,Thursday,6.9999801231042404
ORD103131,2023-04-25,2023-04-30,CUST0141,Sneha Desai,Corporate,Hyderabad,Telangana,South,Furniture,Chair,Office Chair,1575.97,9,0.0,189.12,UPI,April,2023,Tuesday,12.00022843074424
ORD103132,2023-11-03,2023-11-04,CUST0047,Neha Singh,Home Office,Mumbai,Maharashtra,West,Technology,Laptop,Business Laptop,8457.93,4,0.0,1014.95,Net Banking,November,2023,Friday,11.999981082841783
ORD103133,2024-10-25,2024-10-31,CUST0432,Kabir Mehta,Consumer,Guwahati,Assam,East,Technology,Accessories,Wireless Mouse,7835.97,5,0.1,548.52,Net Banking,October,2024,Friday,7.000026799490043
ORD103134,2023-10-23,2023-10-24,CUST0171,Anaya Singh,Home Office,Delhi,Delhi,North,Office Supplies,Binder,Ring Binder,7108.14,4,0.05,675.27,Net Banking,October,2023,Monday,9.499953574352784
ORD103135,2024-07-02,2024-07-03,CUST0479,Priya Kumar,Consumer,Jaipur,Rajasthan,North,Technology,Phone,Smartphone,341.38,7,0.3,-10.24,Credit Card,July,2024,Tuesday,-2.9995898998183845
ORD103136,2024-12-09,2024-12-12,CUST0166,Nisha Shah,Consumer,Jaipur,Rajasthan,North,Furniture,Chair,Office Chair,8816.5,7,0.2,176.33,Cash,December,2024,Monday,2.0
ORD103137,2023-10-01,2023-10-05,CUST0217,Arjun Shah,Consumer,Mumbai,Maharashtra,West,Furniture,Bookcase,Wooden Bookcase,7983.66,7,0.0,958.04,Debit Card,October,2023,Sunday,12.000010020466803
ORD103138,2023-12-12,2023-12-17,CUST0414,Kabir Patel,Consumer,Delhi,Delhi,North,Furniture,Chair,Office Chair,8227.08,3,0.05,781.57,Credit Card,December,2023,Tuesday,9.499968397049743
ORD103139,2024-03-01,2024-03-04,CUST0139,Yash Shah,Home Office,Guwahati,Assam,East,Furniture,Table,Study Table,800.91,5,0.1,56.06,Debit Card,March,2024,Friday,6.999538025495999
